ID,Genotype,Species,Treatment,Order within block,mPot (kg),Dry weight of soil (kg),mH2O (kg),10/23_PWW,10/23_WA,10/23_BB,10/26_PWW,10/26_WA,10/26_TW,10/26_BB,10/28_PWW,10/28_WA,10/28_TW,10/28_BB,10/30_PWW,10/30_WA,10/30_TW,10/30_BB,11/02_PWW,11/02_WA,11/02_TW,11/02_POWW,11/02_BB,11/04_PWW,11/04_WA,11/04_TW,11/04_POWW,11/04_BB,11/06_PWW,11/06_WA,11/06_TW,11/06_POWW,11/06_BB,11/09_PWW,11/09_WA,11/09_TW,11/09_POWW,11/09_BB,11/11_PWW,11/11_WA,11/11_TW,11/11_POWW,11/11_BB,11/13_PWW,11/13_WA,11/13_TW,11/13_POWW,11/13_BB,11/15_cntrl.drained.wt,11/15_BB,11/16_PWW,11/16_WA,11/16_TW,11/16_POWW,11/16_BB,11/18_PWW,11/18_WA,11/18_TW,11/18_POWW,11/18_BB,11/20_PWW,11/20_WA,11/20_TW,11/20_POWW,11/20_BB,11/23_PWW,11/23_WA,11/23_TW,11/23_POWW,11/23_BB,11/25_PWW,11/25_WA,11/25_TW,11/25_POWW,11/25_BB,11/27_PWW,11/27_WA,11/27_TW,11/27_POWW,11/27_BB,11/30_PWW,11/30_WA,11/30_TW,11/30_POWW,11/30_BB,12/02_PWW,12/02_WA,12/02_TW,12/02_POWW,12/02_BB,12/04_PWW,12/04_WA,12/04_TW,12/04_POWW,12/04_BB,12/07_PWW,12/07_WA,12/07_POWW,12/07_TW,12/07_BB,12/09_PWW,12/09_WA,12/09_TW,12/09_POWW,12/09_BB,12/11_PWW,12/11_WA,12/11_TW,12/11_POWW,12/11_PD.WT,12/11_BB,12/11_midday.WT,12/13_PWW,12/13_WA,12/13_BB,12/13_TW,12/13_POWW,12/13_POWW.NOTES,12/14_PWW,12/14_BB,12/14_WA,12/14_TW,12/14_POWW,12/15_midday.WT,12/15_PWW,12/15_BB,12/15_TW,12/15_POWW,12/16_PWW,12/16_WA,12/16_BB,12/16_TW,12/16_POWW,12/16_PD.WT,12/16_midday.WT,12/17_PD.WT,12/17_PWW,12/17_BB,12/17_TW,12/17_POWW,12/18_BB,12/18_PD.WT,12/18_midday.WT
NY1.2,NY1,riparia,Drought,45,6.755,3.997201486,2.505798514,5.83,0.423840297,1,MISSING,#VALUE!,6.253840297,1,5.85,0.403840297,6.253840297,1,5.83,0.423840297,6.253840297,1,5.61,,Dont Water Today,,1,5.33,0.172100743,5.502100743,5.52,1,5.2,0.302100743,5.502100743,5.5,1,4.93,0.572100743,5.502100743,5.5,1,5.17,0.081520891,5.251520891,5.25,1,4.9,0.10094104,5.00094104,5.00094104,1,,1,4.61,0.39094104,5.00094104,5,1,,5.00094104,5.00094104,,1,4.59,0.41094104,5.00094104,5,1,4.52,0.48094104,5.00094104,5,1,4.68,0.32094104,5.00094104,5.01,1,4.6635,0.33744104,5.00094104,5.0385,1,4.56,0.44094104,5.00094104,5,1,4.71,0.29094104,5.00094104,4.71,1,4.48,0.270361189,4.750361189,4.75,1,4.44,5.024980501,5.02,4.750361189,1,4.72,0.304980502,5.00094104,5.02,1,4.77,0.23094104,5.00094104,5,,1,,,5.00094104,1,5.00094104,,,4.5935,1,0.40744104,5.00094104,5.015,,,1,5.00094104,,,,1,,,4.69,4.6335,,,1,,,1,,
2970.3,2970,popenoi,Control,46,7.319,4.34387558,2.72312442,6.41,0.364375116,1,6.452,0.322375116,6.774375116,1,6.4,0.374375116,6.774375116,1,6.37,0.404375116,6.774375116,1,6.22,0.554375116,6.774375116,6.77,1,6.45,0.324375116,6.774375116,6.77,1,6.44,0.334375116,6.774375116,6.77,1,6.2,0.574375116,6.774375116,6.78,1,6.49,0.284375116,6.774375116,6.78,1,6.47,0.304375116,6.774375116,6.77,1,7.4255,1,,6.774375116,6.774375116,,1,7.09,-0.043312442,7.046687558,7.09,1,6.73,0.316687558,7.046687558,7.04,1,6.43,0.616687558,7.046687558,7.4,1,6.41,0.636687558,7.046687558,7.05,1,6.683,0.363687558,7.046687558,7.0755,1,7.17,-0.123312442,7.046687558,7.17,1,7.31,-0.263312442,7.046687558,7.31,1,7.25,-0.203312442,7.046687558,7.25,1,7.22,6.920735376,7.22,6.774375116,1,7.25,-0.203312442,6.774375116,7.25,1,7.43,-0.383312442,7.046687558,7.43,,1,,,7.046687558,1,7.046687558,,500 ml,7.3555,1,-0.308812442,7.046687558,7.3555,,7.01,1,7.046687558,7.09,,,1,,,7.05,6.9845,,,1,,,1,,
2214.4.6,2214.4,bloodworthiana,Control,47,7.152,4.241225627,2.658774373,6.35,0.270245125,1,6.341,0.279245125,6.620245125,1,6.35,0.270245125,6.620245125,1,6.36,0.260245125,6.620245125,1,6.07,0.550245125,6.620245125,6.62,1,6.32,0.300245125,6.620245125,6.62,1,6.3,0.320245125,6.620245125,6.62,1,5.97,0.650245125,6.620245125,6.63,1,6.24,0.380245125,6.620245125,6.62,1,6.16,0.460245125,6.620245125,6.62,1,7.5425,1,,6.620245125,6.620245125,,1,6.78,0.106122563,6.886122563,6.88,1,6.22,0.666122563,6.886122563,6.88,1,5.85,1.036122563,6.886122563,6.88,1,6.34,0.546122563,6.886122563,6.9,2,6.1195,0.799122563,6.918622563,6.959,2,6.51,0.408622563,6.918622563,6.91,2,6.79,0.128622563,6.918622563,6.91,2,6.44,0.478622563,6.918622563,6.91,2,6.5,6.616911792,6.61,6.652745125,2,6.36,0.555534355,6.652745125,6.62,2,6.66,0.258622563,6.918622563,6.91,,2,,,6.918622563,2,6.918622563,,1000 ml,6.8925,2,0.026122563,6.918622563,6.9445,,6.01,2,6.918622563,6.93,,,2,,,6.85,6.561,,,2,,,2,,
T52.10,T52,aestivalis,Control,48,7.188,4.263353761,2.672646239,6.24,0.413470752,1,6.278,0.375470752,6.653470752,1,6.2,0.453470752,6.653470752,1,6.22,0.433470752,6.653470752,1,6.02,0.633470752,6.653470752,6.66,1,6.3,0.353470752,6.653470752,6.65,1,6.29,0.363470752,6.653470752,6.65,1,5.91,0.743470752,6.653470752,6.65,1,6.23,0.423470752,6.653470752,6.65,1,6.14,0.513470752,6.653470752,6.65,1,7.3805,1,,6.653470752,6.653470752,,1,,6.920735376,6.920735376,,1,6.61,0.310735376,6.920735376,6.92,1,5.83,1.090735376,6.920735376,6.92,1,6.32,0.600735376,6.920735376,6.92,1,6.189,0.731735376,6.920735376,6.9305,1,6.51,0.410735376,6.920735376,6.92,1,6.79,0.130735376,6.920735376,6.94,1,6.52,0.400735376,6.920735376,6.92,1,6.65,6.657293408,6.65,6.653470752,1,6.25,7.328028784,6.653470752,6.653470752,1,6.69,0.230735376,6.920735376,6.93,,1,,,6.920735376,1,6.920735376,,1000 ml,6.92,1,0.000735376,6.920735376,6.92,,6.04,1,6.920735376,6.92,,,1,,,6.86,6.5085,,,1,,,1,,
1149.7,1149,treleasei,Control,49,6.872,4.06911792,2.55088208,5.46,0.901823584,1,5.755,0.606823584,6.361823584,1,5.75,0.611823584,6.361823584,1,5.69,0.671823584,6.361823584,1,5.33,1.031823584,6.361823584,6.36,1,5.77,0.591823584,6.361823584,6.36,1,5.63,0.731823584,6.361823584,6.36,1,5.14,1.221823584,6.361823584,6.37,1,5.71,0.651823584,6.361823584,6.36,2,5.48,0.881823584,6.361823584,6.36,2,7.028,2,,6.361823584,6.361823584,,2,6.69,-0.073088208,6.616911792,6.69,2,5.31,1.306911792,6.616911792,6.62,2,5.08,1.536911792,6.616911792,6.62,2,5.57,1.046911792,6.616911792,6.61,2,5.422,1.194911792,6.616911792,6.6265,2,5.73,0.886911792,6.616911792,6.61,2,5.99,0.626911792,6.616911792,6.62,2,5.83,0.786911792,6.616911792,6.62,2,5.78,7.209175487,7.2,6.361823584,2,6.33,7.49608728,6.361823584,7.209175487,2,6.41,0.206911792,6.616911792,6.62,,2,,,6.616911792,2,6.616911792,,1000 ml,6.1845,2,0.432411792,6.616911792,6.6105,,5.52,2,6.616911792,6.61,,,2,,,6.51,6.1395,,,2,,,2,,
b42-34.5,b42-34,cinerea,Drought,50,6.914,4.094934076,2.567065924,6,0.400586815,1,6.03,0.370586815,6.400586815,1,6.03,0.370586815,6.400586815,1,5.97,0.430586815,6.400586815,1,5.72,,Dont Water Today,,1,5.46,0.170467038,5.630467038,5.64,1,5.37,0.260467038,5.630467038,5.63,1,5.17,0.460467038,5.630467038,5.64,1,5.37,0.003760446,5.373760446,5.37,1,5.14,-0.022946147,5.117053853,5.14,1,,1,4.89,0.227053853,5.117053853,5.11,1,,5.117053853,5.117053853,,1,4.84,0.277053853,5.117053853,5.15,1,4.88,0.237053853,5.117053853,5.11,1,4.91,0.207053853,5.117053853,5.11,1,4.8775,0.239553853,5.117053853,5.1855,1,4.8,0.317053853,5.117053853,5.11,1,4.9,0.217053853,5.117053853,4.9,1,4.71,0.150347261,4.860347261,4.86,1,4.65,5.000769731,5,4.860347261,1,4.79,5.327823584,5.117053853,5.11,1,4.96,0.157053853,5.117053853,5.12,,1,,,5.117053853,1,5.117053853,,"Mistakenly added water  ~200 ml, maybe move to last bench so it can dry back down before harvest?",,1,5.117053853,5.117053853,,,,1,5.117053853,,,,1,,,5.05,4.997,,,1,,,1,,
T48.1,T48,mustangensis,Drought,51,7.488,4.447754875,2.788245125,6.61,0.320350975,1,6.605,0.325350975,6.930350975,1,6.55,0.380350975,6.930350975,1,6.58,0.350350975,6.930350975,1,6.38,,Dont Water Today,,1,6.15,-0.056122563,6.093877437,6.15,1,5.95,0.143877437,6.093877437,6.09,1,5.65,0.443877437,6.093877437,6.1,1,5.84,-0.024947075,5.815052925,5.84,1,5.6,-0.063771588,5.536228412,5.6,1,,1,5.29,0.246228412,5.536228412,5.53,1,5.32,0.216228412,5.536228412,5.53,1,5.26,0.276228412,5.536228412,5.53,1,5.16,0.376228412,5.536228412,5.53,1,5.3,0.236228412,5.536228412,5.53,1,5.275,0.261228412,5.536228412,5.5715,1,5.17,0.366228412,5.536228412,5.53,1,5.32,0.216228412,5.536228412,5.32,1,5.1,0.1574039,5.2574039,5.25,1,5.03,4.794632312,5.03,5.2574039,1,4.96,5.536228412,5.536228412,5.53,1,5.33,0.206228412,5.536228412,5.53,,1,,,5.536228412,1,5.536228412,,,5.2415,1,0.294728412,5.536228412,5.533,,,1,5.536228412,,,,1,,,5.24,5.216,,,1,,,1,,
Vru42.2,Vru42,rupestris,Drought,52,7.117,4.219712164,2.645287836,5.95,0.637942433,1,6.0415,0.546442433,6.587942433,1,6.06,0.527942433,6.587942433,1,6.13,0.457942433,6.587942433,1,5.88,,Dont Water Today,,1,5.62,0.174356082,5.794356082,5.79,1,5.48,0.314356082,5.794356082,5.8,1,5.18,0.614356082,5.794356082,5.8,1,5.46,0.069827298,5.529827298,5.52,1,5.15,0.115298515,5.265298514,5.265298514,1,,1,4.83,0.435298515,5.265298514,5.26,1,,5.265298514,5.265298514,,1,5.14,0.125298515,5.265298514,5.26,1,4.84,0.425298515,5.265298514,5.26,1,4.99,0.275298515,5.265298514,5.26,1,5.0015,0.263798515,5.265298514,5.341,1,4.89,0.375298515,5.265298514,5.26,1,5.03,0.235298515,5.265298514,5.03,1,4.83,0.170769731,5.000769731,5,1,4.77,4.705398329,4.77,5.000769731,1,4.7,5.270696843,5.265298514,5.26,1,5.08,0.185298515,5.265298514,5.3,,1,,,5.265298514,1,5.265298514,,,5.023,1,0.242298515,5.265298514,5.281,,,1,5.265298514,,,,1,,,5.01,4.973,,,1,,,1,,
9035.1,9035,berlandieri,Drought,53,6.819,4.03654039,2.53045961,5.51,0.802908078,1,5.6535,0.659408078,6.312908078,1,5.84,0.472908078,6.312908078,1,5.72,0.592908078,6.312908078,1,5.5,,Dont Water Today,,1,5.23,0.323770195,5.553770195,5.55,1,5.21,0.343770195,5.553770195,5.53,1,4.95,0.603770195,5.553770195,5.55,1,5.2,0.100724234,5.300724234,5.3,1,4.96,0.087678273,5.047678273,5.047678273,1,,1,4.64,0.407678273,5.047678273,5,1,4.77,0.277678273,5.047678273,5.04,1,4.72,0.327678273,5.047678273,5.05,1,4.61,0.437678273,5.047678273,5.04,1,4.77,0.277678273,5.047678273,5.08,1,4.764,0.283678273,5.047678273,5.068,1,4.65,0.397678273,5.047678273,5.04,1,4.77,0.277678273,5.047678273,4.77,1,4.59,0.204632312,4.794632312,4.8,1,4.59,4.941280409,4.94,4.794632312,1,4.69,5.298958682,5.047678273,5.04,1,4.86,0.187678273,5.047678273,5.07,,1,,,5.047678273,1,5.047678273,,,4.786,1,0.261678273,5.047678273,5.044,,,1,5.047678273,,,,1,,,4.73,4.6985,,,1,,,1,,
OCK1-S02.6,OCK1-S02,acerifolia,Control,54,6.69,3.957247911,2.480752089,5.56,0.633849582,1,5.704,0.489849582,6.193849582,1,5.59,0.603849582,6.193849582,1,5.6,0.593849582,6.193849582,1,5.37,0.823849582,6.193849582,6.19,1,5.7,0.493849582,6.193849582,6.19,1,5.65,0.543849582,6.193849582,6.19,1,5.13,1.063849582,6.193849582,6.19,1,5.54,0.653849582,6.193849582,6.15,1,5.39,0.803849582,6.193849582,6.2,1,6.71,1,,6.193849582,6.193849582,,1,5.49,0.951924791,6.441924791,6.44,1,5.26,1.181924791,6.441924791,6.45,1,4.84,1.601924791,6.441924791,6.44,1,5.36,1.081924791,6.441924791,6.44,1,5.2245,1.217424791,6.441924791,6.475,1,5.48,0.961924791,6.441924791,6.44,1,5.84,0.601924791,6.441924791,6.44,1,5.53,0.911924791,6.441924791,6.44,1,5.71,7.160912256,7.16,6.193849582,1,5.85,7.752837047,6.193849582,7.160912256,1,6.19,0.251924791,6.441924791,6.44,,1,,,6.441924791,1,6.441924791,,1000 ml,5.8415,1,0.600424791,6.441924791,6.457,,5.27,1,6.441924791,6.44,,,1,,,6.32,5.8085,,,1,,,1,,
UT12-075.3,UT12-075,girdiana,Drought,55,7.031,4.166850511,2.612149489,6.39,0.118570102,1,6.399,0.109570102,6.508570102,1,6.32,0.188570102,6.508570102,1,6.3,0.208570102,6.508570102,1,6.27,,Dont Water Today,,1,6.15,-0.425074745,5.724925255,6.15,1,6.05,-0.325074745,5.724925255,6.05,1,5.87,-0.145074745,5.724925255,5.87,1,5.79,-0.326289694,5.463710306,5.79,1,5.71,-0.507504643,5.202495358,5.71,1,,1,5.59,-0.387504643,5.202495358,5.2,1,5.53,-0.327504643,5.202495358,5.53,1,5.47,-0.267504643,5.202495358,5.47,1,5.37,-0.167504643,5.202495358,5.37,1,5.32,-0.117504643,5.202495358,5.32,1,5.31,-0.107504643,5.202495358,5.31,1,5.19,0.012495358,5.202495358,5.2,1,5.21,-0.007504642,5.202495358,5.21,1,5.12,-0.178719591,4.941280409,5.12,1,5.09,4.695022284,5.09,4.941280409,1,5.05,5.202495358,5.202495358,5.2,1,5.18,0.022495358,5.202495358,5.21,,1,,,5.202495358,1,5.202495358,,,5.138,1,0.064495358,5.202495358,5.271,,,1,5.202495358,,,,1,,,5.15,5.9165,,,1,,,1,,
TX6704.8,TX6704,monticola,Control,56,7.404,4.396122563,2.755877437,6.15,0.702824513,1,6.3625,0.490324513,6.852824513,1,6.34,0.512824513,6.852824513,1,6.24,0.612824513,6.852824513,1,5.98,0.872824513,6.852824513,6.85,1,6.35,0.502824513,6.852824513,6.85,1,6.29,0.562824513,6.852824513,6.86,1,5.83,1.022824513,6.852824513,6.86,1,6.28,0.572824513,6.852824513,6.85,1,6.14,0.712824513,6.852824513,6.86,1,7.3865,1,,6.852824513,6.852824513,,1,,7.128412256,7.128412256,,1,6.41,0.718412256,7.128412256,7.128412256,1,5.75,1.378412256,7.128412256,7.12,1,6.31,0.818412256,7.128412256,7.12,2,6.0505,1.110412256,7.160912256,7.188,2,6.2,0.960912256,7.160912256,7.16,2,6.75,0.410912256,7.160912256,7.16,2,6.32,0.840912256,7.160912256,7.17,2,6.5,6.873142758,6.87,6.885324513,2,6.32,7.714055014,6.885324513,6.885324513,2,5.81,1.350912256,7.160912256,7.18,,2,,,7.160912256,2,7.160912256,,1000 ml,6.797,2,0.363912256,7.160912256,7.113,,6.08,2,7.160912256,7.16,,,2,,,7.08,6.7445,,,2,,,2,,
9025.7,9025,cinerea,Control,1,6.675,3.948027855,2.474972145,5.69,0.490005571,1,5.772,0.408005571,6.180005571,1,5.76,0.420005571,6.180005571,1,5.8,0.380005571,6.180005571,1,5.61,0.570005571,6.180005571,6.18,1,5.86,0.320005571,6.180005571,6.19,1,5.87,0.310005571,6.180005571,6.18,1,5.67,0.510005571,6.180005571,6.18,1,6.02,0.160005571,6.180005571,6.19,1,5.82,0.360005571,6.180005571,6.18,1,6.7855,1,,6.180005571,6.180005571,,1,6.17,0.257502786,6.427502786,6.43,1,5.82,0.607502786,6.427502786,6.45,1,5.58,0.847502786,6.427502786,6.42,1,5.76,0.667502786,6.427502786,6.42,1,5.657,0.770502786,6.427502786,6.488,1,6.13,0.297502786,6.427502786,6.42,1,6.36,0.067502786,6.427502786,6.42,1,6.11,0.317502786,6.427502786,6.43,1,6.15,6.704405292,6.7,6.180005571,1,6.2,0.504405293,6.180005571,6.7,1,6.24,0.187502786,6.427502786,6.42,,1,,,6.427502786,1,6.427502786,,600 ml,5.85,1,0.577502786,6.427502786,6.42,,,1,6.427502786,,5.56,0.867502786,1,6.427502786,6.49,,,6.13,,1,,,1,,
C56-94.10,C56-94,rotundifolia var. munsoniana,Control,2,7.1385,4.232927577,2.653572423,6.01,0.597785515,1,6.144,0.463785515,6.607785515,1,6.16,0.447785515,6.607785515,1,6.12,0.487785515,6.607785515,1,5.83,0.777785515,6.607785515,6.6,1,6.17,0.437785515,6.607785515,6.6,1,6.17,0.437785515,6.607785515,6.6,1,5.81,0.797785515,6.607785515,6.6,1,6.14,0.467785515,6.607785515,6.6,1,6.02,0.587785515,6.607785515,6.6,1,7.1895,1,,6.607785515,6.607785515,,1,7.04,-0.166857242,6.873142758,,1,6.07,0.803142758,6.873142758,6.88,1,5.75,1.123142758,6.873142758,6.87,1,6.01,0.863142758,6.873142758,6.97,1,6.0055,0.867642758,6.873142758,6.921,1,6.57,0.303142758,6.873142758,6.88,1,6.83,0.043142758,6.873142758,6.87,1,6.55,0.323142758,6.873142758,6.88,1,6.72,6.603451253,6.72,6.607785515,1,6.7,0.173142758,6.607785515,6.7,1,6.66,0.213142758,6.873142758,6.88,,1,,,6.873142758,1,6.873142758,,1000 ml,6.7,1,0.173142758,6.873142758,6.88,,,1,6.873142758,,6.15,0.723142758,1,6.873142758,6.87,,,6.48,,1,,,1,,
Haines.8,Haines,shuttleworthii,Control,3,6.963,4.125052925,2.585947075,6.19,0.255810585,1,6.161,0.284810585,6.445810585,1,6.17,0.275810585,6.445810585,1,6.13,0.315810585,6.445810585,1,MISSED,#VALUE!,6.445810585,6.44,1,6.17,0.275810585,6.445810585,6.45,1,6.13,0.315810585,6.445810585,6.44,1,5.87,0.575810585,6.445810585,6.44,1,6.08,0.365810585,6.445810585,6.44,1,6.03,0.415810585,6.445810585,6.44,1,7.009,1,,6.445810585,6.445810585,,1,6.37,0.334405293,6.704405292,6.71,1,6.03,0.674405293,6.704405292,6.7,1,5.77,0.934405293,6.704405292,6.72,1,6.03,0.674405293,6.704405292,6.7,1,5.9245,0.779905293,6.704405292,6.739,1,6.35,0.354405293,6.704405292,6.7,1,6.64,0.064405292,6.704405292,6.7,1,6.26,0.444405293,6.704405292,6.7,1,,6.655851207,,6.445810585,1,5.93,0.8702565,6.445810585,6.56,1,6.53,0.174405293,6.704405292,6.71,,1,,,6.704405292,1,6.704405292,,1000 ml,6.4,1,0.304405293,6.704405292,6.7,,,1,6.704405292,,5.69,1.014405292,1,6.704405292,6.71,,6.2745,6.3,,1,,,1,,
9018.9,9018,acerifolia,Control,4,6.858,4.060512535,2.545487465,5.71,0.638902507,1,5.8055,0.543402507,6.348902507,1,5.82,0.528902507,6.348902507,1,5.81,0.538902507,6.348902507,1,5.51,0.838902507,6.348902507,6.34,1,5.88,0.468902507,6.348902507,6.35,1,5.84,0.508902507,6.348902507,6.34,1,5.32,1.028902507,6.348902507,6.34,1,5.71,0.638902507,6.348902507,6.34,1,5.54,0.808902507,6.348902507,6.35,1,6.9185,1,,6.348902507,6.348902507,,1,,6.603451253,6.603451253,,1,6.04,0.563451254,6.603451253,6.61,1,5.5,1.103451253,6.603451253,6.6,1,5.6,1.003451253,6.603451253,6.6,1,5.14,1.463451253,6.603451253,6.688,1,5.97,0.633451254,6.603451253,6.6,1,6.3,0.303451254,6.603451253,6.6,1,5.94,0.663451254,6.603451253,6.6,1,6.13,6.701520891,6.7,6.348902507,1,6.02,0.681520891,6.348902507,6.7,1,6.39,0.213451254,6.603451253,6.6,,1,,,6.603451253,1,6.603451253,,1000 ml,6.23,1,0.373451254,6.603451253,6.6,,,1,6.603451253,,5.48,1.123451253,1,6.603451253,6.62,,,6.21,,1,,,1,,
NY1.4,NY1,riparia,Drought,5,6.9125,4.094012071,2.566487929,5.79,0.609202414,1,5.946,0.453202414,6.399202414,1,5.91,0.489202414,6.399202414,1,5.9,0.499202414,6.399202414,1,5.62,,Dont Water Today,,1,5.29,0.339256035,5.629256035,5.62,1,5.24,0.389256035,5.629256035,5.62,1,4.94,0.689256035,5.629256035,5.62,1,5.23,0.142607242,5.372607242,5.37,1,4.98,0.13595845,5.115958449,5.115958449,1,,1,4.63,0.48595845,5.115958449,5.11,1,,5.115958449,5.115958449,,1,4.69,0.42595845,5.115958449,5.17,1,4.64,0.47595845,5.115958449,5.11,1,4.73,0.38595845,5.115958449,5.11,1,4.754,0.36195845,5.115958449,5.1585,1,4.63,0.48595845,5.115958449,5.11,1,4.79,0.32595845,5.115958449,4.79,1,4.59,0.269309657,4.859309657,4.85,1,4.53,4.698480966,4.69,4.859309657,1,4.52,0.604439416,5.115958449,5.19,1,4.89,0.22595845,5.115958449,5.11,,1,,,5.115958449,1,5.115958449,,,4.73,1,0.38595845,5.115958449,5.12,,,1,5.115958449,,4.82,0.039309657,1,4.859309657,4.87,,,4.77,,1,,,1,,
C56-94.2,C56-94,rotundifolia var. munsoniana,Drought,6,6.96,4.123208914,2.584791086,6.08,0.363041783,1,6.0865,0.356541783,6.443041783,1,6.15,0.293041783,6.443041783,1,6.1,0.343041783,6.443041783,1,5.86,,Dont Water Today,,1,5.63,0.037604457,5.667604457,5.66,1,5.43,0.237604457,5.667604457,5.66,1,5.2,0.467604457,5.667604457,5.66,1,5.38,0.029125348,5.409125348,5.41,1,5.14,0.01064624,5.15064624,5.15064624,1,,1,4.87,0.28064624,5.15064624,5.16,1,4.97,0.18064624,5.15064624,5.17,1,4.85,0.30064624,5.15064624,5.15,1,4.81,0.34064624,5.15064624,5.16,1,4.88,0.27064624,5.15064624,5.17,1,4.9145,0.23614624,5.15064624,5.177,1,4.79,0.36064624,5.15064624,5.15,1,4.89,0.26064624,5.15064624,4.89,1,4.74,0.152167131,4.892167131,4.89,1,4.68,4.939551068,4.93,4.892167131,1,4.73,0.430197308,5.15064624,5.15,1,4.92,0.23064624,5.15064624,5.15,,1,,,5.15064624,1,5.15064624,,,4.82,1,0.33064624,5.15064624,5.16,,,1,5.15064624,,4.89,0.002167131,1,4.892167131,4.89,,,4.83,4.77,1,4.892167131,4.97,1,4.94,4.86
9031.1,9031,berlandieri,Drought,7,6.68,3.951101207,2.476898793,5.72,0.464620241,1,6.2885,-0.103879759,6.184620241,1,5.91,0.274620241,6.184620241,1,6.76,-0.575379759,6.184620241,1,6.17,,Dont Water Today,,1,5.88,-0.438449396,5.441550604,5.88,1,5.59,-0.148449396,5.441550604,5.59,1,5.11,0.331550604,5.441550604,5.44,1,5.15,0.043860724,5.193860724,5.19,1,4.96,-0.013829155,4.946170845,4.96,1,,1,4.73,0.216170845,4.946170845,4.95,1,4.76,0.186170845,4.946170845,4.95,1,4.73,0.216170845,4.946170845,4.94,1,4.66,0.286170845,4.946170845,4.94,1,4.73,0.216170845,4.946170845,4.94,1,4.7675,0.178670845,4.946170845,5.028,1,4.7,0.246170845,4.946170845,4.94,1,4.75,0.196170845,4.946170845,4.75,1,4.63,0.068480966,4.698480966,4.69,1,4.56,4.788406685,4.78,4.698480966,1,4.62,0.32457753,4.946170845,4.95,1,4.81,0.136170845,4.946170845,4.94,,1,,,4.946170845,1,4.946170845,,,4.73,1,0.216170845,4.946170845,4.94,,,1,4.946170845,,4.74,-0.041519034,1,4.698480966,4.74,,,4.69,,1,,,1,,
T52.8,T52,aestivalis,Control,8,7.0285,4.165313835,2.611186165,6.05,0.456262767,1,6.053,0.453262767,6.506262767,1,6.1,0.406262767,6.506262767,1,6.04,0.466262767,6.506262767,1,5.8,0.706262767,6.506262767,6.5,1,6.09,0.416262767,6.506262767,6.51,1,6.06,0.446262767,6.506262767,6.5,1,5.65,0.856262767,6.506262767,6.5,1,6.01,0.496262767,6.506262767,6.5,1,5.91,0.596262767,6.506262767,6.51,1,7.116,1,,6.506262767,6.506262767,,1,,6.767381383,6.767381383,,1,6.46,0.307381384,6.767381383,6.76,1,5.66,1.107381383,6.767381383,6.76,1,5.96,0.807381384,6.767381383,6.76,1,5.8415,0.925881384,6.767381383,6.808,1,6.23,0.537381384,6.767381383,6.76,1,6.55,0.217381384,6.767381383,6.76,1,6.19,0.577381384,6.767381383,6.77,1,6.31,6.726038301,6.72,6.506262767,1,6.22,0.553419684,6.506262767,6.72,1,6.38,0.387381384,6.767381383,6.77,,1,,,6.767381383,1,6.767381383,,1000 ml,6.45,1,0.317381384,6.767381383,6.76,,,1,6.767381383,,5.61,1.157381383,1,6.767381383,6.77,,,6.33,,1,,,1,,
Haines2.4,Hanes2,shuttleworthii,Control,9,6.81,4.031008357,2.526991643,5.9,0.404601671,1,5.9595,0.345101671,6.304601671,1,5.09,1.214601671,6.304601671,1,5.95,0.354601671,6.304601671,1,5.75,0.554601671,6.304601671,6.3,1,5.98,0.324601671,6.304601671,6.3,1,5.96,0.344601671,6.304601671,6.3,1,5.55,0.754601671,6.304601671,6.3,1,5.86,0.444601671,6.304601671,6.3,1,5.77,0.534601671,6.304601671,6.3,1,6.8815,1,,6.304601671,6.304601671,,1,6.06,0.497300836,6.557300836,6.55,1,5.67,0.887300836,6.557300836,6.55,1,5.3,1.257300836,6.557300836,6.55,1,5.49,1.067300836,6.557300836,6.55,1,5.5075,1.049800836,6.557300836,6.587,1,5.75,0.807300836,6.557300836,6.55,1,6.21,0.347300836,6.557300836,6.56,1,5.94,0.617300836,6.557300836,6.55,1,5.94,6.850548282,6.85,6.304601671,1,5.95,0.900548282,6.304601671,6.85,1,6.28,0.277300836,6.557300836,6.56,,1,,,6.557300836,1,6.557300836,,1000 ml,5.92,1,0.637300836,6.557300836,6.57,,,1,6.557300836,,5.2,1.357300836,1,6.557300836,6.57,,,6.13,,1,,,1,,
